2
34 34
-0.661470 -0.716877 0.000000 -0.000000 1.000000
-0.726338 -0.615024 0.030303 -0.000000 1.000000
-0.761348 -0.535752 0.060606 -0.000000 1.000000
-0.777055 -0.474487 0.090909 -0.000000 1.000000
-0.779037 -0.426854 0.121212 -0.000000 1.000000
-0.770156 -0.389504 0.151515 -0.000000 1.000000
-0.751783 -0.360026 0.181818 -0.000000 1.000000
-0.724435 -0.336700 0.212121 -0.000000 1.000000
-0.688120 -0.318292 0.242424 -0.000000 1.000000
-0.642544 -0.303891 0.272727 -0.000000 1.000000
-0.587270 -0.292804 0.303030 -0.000000 1.000000
-0.521874 -0.284475 0.333333 -0.000000 1.000000
-0.446136 -0.278430 0.363636 -0.000000 1.000000
-0.360261 -0.274242 0.393939 -0.000000 1.000000
-0.265117 -0.271523 0.424242 -0.000000 1.000000
-0.162412 -0.269932 0.454545 -0.000000 1.000000
-0.054719 -0.269209 0.484848 -0.000000 1.000000
0.054719 -0.269209 0.515152 -0.000000 1.000000
0.162412 -0.269932 0.545455 -0.000000 1.000000
0.265117 -0.271523 0.575758 -0.000000 1.000000
0.360261 -0.274242 0.606061 -0.000000 1.000000
0.446136 -0.278430 0.636364 -0.000000 1.000000
0.521874 -0.284475 0.666667 -0.000000 1.000000
0.587270 -0.292804 0.696970 -0.000000 1.000000
0.642544 -0.303891 0.727273 -0.000000 1.000000
0.688120 -0.318292 0.757576 -0.000000 1.000000
0.724435 -0.336700 0.787879 -0.000000 1.000000
0.751783 -0.360026 0.818182 -0.000000 1.000000
0.770156 -0.389504 0.848485 -0.000000 1.000000
0.779037 -0.426854 0.878788 -0.000000 1.000000
0.777055 -0.474487 0.909091 -0.000000 1.000000
0.761348 -0.535752 0.939394 -0.000000 1.000000
0.726338 -0.615024 0.969697 -0.000000 1.000000
0.661470 -0.716877 1.000000 -0.000000 1.000000
-0.629928 -0.753766 0.000566 0.015152 1.000000
-0.699271 -0.654705 0.030835 0.015152 1.000000
-0.738303 -0.575479 0.061104 0.015152 1.000000
-0.757127 -0.513158 0.091372 0.015152 1.000000
-0.761420 -0.464160 0.121641 0.015152 1.000000
-0.754238 -0.425482 0.151910 0.015152 1.000000
-0.737127 -0.394849 0.182179 0.015152 1.000000
-0.710752 -0.370582 0.212447 0.015152 1.000000
-0.675240 -0.351446 0.242716 0.015152 1.000000
-0.630405 -0.336512 0.272985 0.015152 1.000000
-0.575914 -0.325058 0.303253 0.015152 1.000000
-0.511446 -0.316497 0.333522 0.015152 1.000000
-0.436877 -0.310322 0.363791 0.015152 1.000000
-0.352493 -0.306075 0.394060 0.015152 1.000000
-0.259203 -0.303340 0.424328 0.015152 1.000000
-0.158696 -0.301751 0.454597 0.015152 1.000000
-0.053450 -0.301032 0.484866 0.015152 1.000000
0.053450 -0.301032 0.515134 0.015152 1.000000
0.158696 -0.301751 0.545403 0.015152 1.000000
0.259203 -0.303340 0.575672 0.015152 1.000000
0.352493 -0.306075 0.605940 0.015152 1.000000
0.436877 -0.310322 0.636209 0.015152 1.000000
0.511446 -0.316497 0.666478 0.015152 1.000000
0.575914 -0.325058 0.696747 0.015152 1.000000
0.630405 -0.336512 0.727015 0.015152 1.000000
0.675240 -0.351446 0.757284 0.015152 1.000000
0.710752 -0.370582 0.787553 0.015152 1.000000
0.737127 -0.394849 0.817821 0.015152 1.000000
0.754238 -0.425482 0.848090 0.015152 1.000000
0.761420 -0.464160 0.878359 0.015152 1.000000
0.757127 -0.513158 0.908628 0.015152 1.000000
0.738303 -0.575479 0.938896 0.015152 1.000000
0.699271 -0.654705 0.969165 0.015152 1.000000
0.629928 -0.753766 0.999434 0.015152 1.000000
-0.599160 -0.786141 0.002264 0.030303 1.000000
-0.671984 -0.690727 0.032430 0.030303 1.000000
-0.714545 -0.612376 0.062596 0.030303 1.000000
-0.736280 -0.549629 0.092761 0.030303 1.000000
-0.742820 -0.499708 0.122927 0.030303 1.000000
