2
34 34
-0.357390 -1.027844 0.000000 -0.000000 1.000000
-0.436790 -0.974119 0.030303 -0.000000 1.000000
-0.499121 -0.915922 0.060606 -0.000000 1.000000
-0.544655 -0.856595 0.090909 -0.000000 1.000000
-0.574324 -0.798517 0.121212 -0.000000 1.000000
-0.589284 -0.743231 0.151515 -0.000000 1.000000
-0.590661 -0.691658 0.181818 -0.000000 1.000000
-0.579434 -0.644303 0.212121 -0.000000 1.000000
-0.556426 -0.601418 0.242424 -0.000000 1.000000
-0.522337 -0.563117 0.272727 -0.000000 1.000000
-0.477822 -0.529451 0.303030 -0.000000 1.000000
-0.423571 -0.500452 0.333333 -0.000000 1.000000
-0.360403 -0.476158 0.363636 -0.000000 1.000000
-0.289352 -0.456617 0.393939 -0.000000 1.000000
-0.211722 -0.441888 0.424242 -0.000000 1.000000
-0.129113 -0.432027 0.454545 -0.000000 1.000000
-0.043391 -0.427084 0.484848 -0.000000 1.000000
0.043391 -0.427084 0.515152 -0.000000 1.000000
0.129113 -0.432027 0.545455 -0.000000 1.000000
0.211722 -0.441888 0.575758 -0.000000 1.000000
0.289352 -0.456617 0.606061 -0.000000 1.000000
0.360403 -0.476158 0.636364 -0.000000 1.000000
0.423571 -0.500452 0.666667 -0.000000 1.000000
0.477822 -0.529451 0.696970 -0.000000 1.000000
0.522337 -0.563117 0.727273 -0.000000 1.000000
0.556426 -0.601418 0.757576 -0.000000 1.000000
0.579434 -0.644303 0.787879 -0.000000 1.000000
0.590661 -0.691658 0.818182 -0.000000 1.000000
0.589284 -0.743231 0.848485 -0.000000 1.000000
0.574324 -0.798517 0.878788 -0.000000 1.000000
0.544655 -0.856595 0.909091 -0.000000 1.000000
0.499121 -0.915922 0.939394 -0.000000 1.000000
0.436790 -0.974119 0.969697 -0.000000 1.000000
0.357390 -1.027844 1.000000 -0.000000 1.000000
-0.345007 -1.028227 0.000566 0.015152 1.000000
-0.422367 -0.976895 0.030835 0.015152 1.000000
-0.483437 -0.920979 0.061104 0.015152 1.000000
-0.528324 -0.863672 0.091372 0.015152 1.000000
-0.557797 -0.807300 0.121641 0.015152 1.000000
-0.572882 -0.753417 0.151910 0.015152 1.000000
-0.574619 -0.702985 0.182179 0.015152 1.000000
-0.563943 -0.656556 0.212447 0.015152 1.000000
-0.541661 -0.614427 0.242716 0.015152 1.000000
-0.508481 -0.576750 0.272985 0.015152 1.000000
-0.465076 -0.543603 0.303253 0.015152 1.000000
-0.412162 -0.515039 0.333522 0.015152 1.000000
-0.350580 -0.491106 0.363791 0.015152 1.000000
-0.281367 -0.471856 0.394060 0.015152 1.000000
-0.205815 -0.457348 0.424328 0.015152 1.000000
-0.125481 -0.447638 0.454597 0.015152 1.000000
-0.042165 -0.442770 0.484866 0.015152 1.000000
0.042165 -0.442770 0.515134 0.015152 1.000000
0.125481 -0.447638 0.545403 0.015152 1.000000
0.205815 -0.457348 0.575672 0.015152 1.000000
0.281367 -0.471856 0.605940 0.015152 1.000000
0.350580 -0.491106 0.636209 0.015152 1.000000
0.412162 -0.515039 0.666478 0.015152 1.000000
0.465076 -0.543603 0.696747 0.015152 1.000000
0.508481 -0.576750 0.727015 0.015152 1.000000
0.541661 -0.614427 0.757284 0.015152 1.000000
0.563943 -0.656556 0.787553 0.015152 1.000000
0.574619 -0.702985 0.817821 0.015152 1.000000
0.572882 -0.753417 0.848090 0.015152 1.000000
0.557797 -0.807300 0.878359 0.015152 1.000000
0.528324 -0.863672 0.908628 0.015152 1.000000
0.483437 -0.920979 0.938896 0.015152 1.000000
0.422367 -0.976895 0.969165 0.015152 1.000000
0.345007 -1.028227 0.999434 0.015152 1.000000
-0.332734 -1.028234 0.002264 0.030303 1.000000
-0.408002 -0.979244 0.032430 0.030303 1.000000
-0.467745 -0.925590 0.062596 0.030303 1.000000
-0.511920 -0.870311 0.092761 0.030303 1.000000
-0.541145 -0.815676 0.122927 0.030303 1.000000
-0.556323 -0.763238 0.153093 0.030303 1.000000
-0.558409 -0.713993 0.183259 0.030303 1.000000
-0.548288 -0.668534 0.213425 0.030303 1.000000
-0.526750 -0.627203 0.243591 0.030303 1.000000
-0.494507 -0.590185 0.273756 0.030303 1.000000
-0.452247 -0.557588 0.303922 0.030303 1.000000
-0.400705 -0.529481 0.334088 0.030303 1.000000
-0.340738 -0.505925 0.364254 0.030303 1.000000
-0.273385 -0.486978 0.394420 0.030303 1.000000
-0.199920 -0.472700 0.424585 0.030303 1.000000
-0.121861 -0.463144 0.454751 0.030303 1.000000
-0.040944 -0.458355 0.484917 0.030303 1.000000
0.040944 -0.458355 0.515083 0.030303 1.000000
0.121861 -0.463144 0.545249 0.030303 1.000000
0.199920 -0.472700 0.575415 0.030303 1.000000
0.273385 -0.486978 0.605580 0.030303 1.000000
0.340738 -0.505925 0.635746 0.030303 1.000000
0.400705 -0.529481 0.665912 0.030303 1.000000
0.452247 -0.557588 0.696078 0.030303 1.000000
0.494507 -0.590185 0.726244 0.030303 1.000000
0.526750 -0.627203 0.756409 0.030303 1.000000
0.548288 -0.668534 0.786575 0.030303 1.000000
0.558409 -0.713993 0.816741 0.030303 1.000000
0.556323 -0.763238 0.846907 0.030303 1.000000
0.541145 -0.815676 0.877073 0.030303 1.000000
0.511920 -0.870311 0.907239 0.030303 1.000000
0.467745 -0.925590 0.937404 0.030303 1.000000
0.408002 -0.979244 0.967570 0.030303 1.000000
0.332734 -1.028234 0.997736 0.030303 1.000000
-0.320569 -1.027873 0.005089 0.045455 1.000000
-0.393699 -0.981172 0.035084 0.045455 1.000000
-0.452051 -0.929757 0.065078 0.045455 1.000000
-0.495451 -0.876513 0.095073 0.045455 1.000000
-0.524377 -0.823641 0.125068 0.045455 1.000000
-0.539614 -0.772688 0.155062 0.045455 1.000000
-0.542032 -0.724673 0.185057 0.045455 1.000000
-0.532469 -0.680230 0.215051 0.045455 1.000000
-0.511692 -0.639736 0.245046 0.045455 1.000000
-0.480412 -0.603413 0.275041 0.045455 1.000000
-0.439328 -0.571395 0.305035 0.045455 1.000000
-0.389191 -0.543769 0.335030 0.045455 1.000000
-0.330866 -0.520609 0.365024 0.045455 1.000000
-0.265395 -0.501977 0.395019 0.045455 1.000000
-0.194030 -0.487937 0.425014 0.045455 1.000000
-0.118249 -0.478542 0.455008 0.045455 1.000000
-0.039726 -0.473833 0.485003 0.045455 1.000000
0.039726 -0.473833 0.514997 0.045455 1.000000
0.118249 -0.478542 0.544992 0.045455 1.000000
0.194030 -0.487937 0.574986 0.045455 1.000000
0.265395 -0.501977 0.604981 0.045455 1.000000
0.330866 -0.520609 0.634976 0.045455 1.000000
0.389191 -0.543769 0.664970 0.045455 1.000000
0.439328 -0.571395 0.694965 0.045455 1.000000
0.480412 -0.603413 0.724959 0.045455 1.000000
0.511692 -0.639736 0.754954 0.045455 1.000000
0.532469 -0.680230 0.784949 0.045455 1.000000
0.542032 -0.724673 0.814943 0.045455 1.000000
0.539614 -0.772688 0.844938 0.045455 1.000000
0.524377 -0.823641 0.874932 0.045455 1.000000
0.495451 -0.876513 0.904927 0.045455 1.000000
0.452051 -0.929757 0.934922 0.045455 1.000000
0.393699 -0.981172 0.964916 0.045455 1.000000
0.320569 -1.027873 0.994911 0.045455 1.000000
-0.308511 -1.027149 0.009036 0.060606 1.000000
-0.379460 -0.982686 0.038791 0.060606 1.000000
-0.436360 -0.933486 0.068546 0.060606 1.000000
-0.478925 -0.882278 0.098302 0.060606 1.000000
-0.507500 -0.831193 0.128057 0.060606 1.000000
-0.522760 -0.781761 0.157813 0.060606 1.000000
-0.525494 -0.735019 0.187568 0.060606 1.000000
-0.516488 -0.691633 0.217324 0.060606 1.000000
-0.496485 -0.652018 0.247079 0.060606 1.000000
-0.466191 -0.616426 0.276834 0.060606 1.000000
-0.426312 -0.585016 0.306590 0.060606 1.000000
-0.377610 -0.557896 0.336345 0.060606 1.000000
-0.320956 -0.535150 0.366101 0.060606 1.000000
-0.257387 -0.516848 0.395856 0.060606 1.000000
-0.188136 -0.503055 0.425611 0.060606 1.000000
-0.114638 -0.493825 0.455367 0.060606 1.000000
-0.038510 -0.489200 0.485122 0.060606 1.000000
0.038510 -0.489200 0.514878 0.060606 1.000000
0.114638 -0.493825 0.544633 0.060606 1.000000
0.188136 -0.503055 0.574389 0.060606 1.000000
0.257387 -0.516848 0.604144 0.060606 1.000000
0.320956 -0.535150 0.633899 0.060606 1.000000
0.377610 -0.557896 0.663655 0.060606 1.000000
0.426312 -0.585016 0.693410 0.060606 1.000000
0.466191 -0.616426 0.723166 0.060606 1.000000
